Em,IDSessao,Pedido,IP,Pageviews
29/10/2012 21:18:00,913300191,,"157.55.32.100",1
29/10/2012 21:18:00,913300125,,"157.55.32.100",1
29/10/2012 21:17:00,913300101,,"157.55.32.100",1
29/10/2012 21:16:00,913299344,,"157.55.32.100",1
29/10/2012 21:14:00,913298387,,"157.55.32.100",1
29/10/2012 21:14:00,913298308,,"157.55.32.100",1
29/10/2012 21:14:00,913298216,,"157.55.32.100",1
29/10/2012 21:13:00,913298172,,"157.55.32.100",1
29/10/2012 21:13:00,913298103,,"157.55.32.100",1
29/10/2012 21:13:00,913298016,,"157.55.32.100",1
29/10/2012 20:57:00,913290316,,"157.55.32.144",1
29/10/2012 20:57:00,913290155,,"157.55.32.144",1
29/10/2012 20:54:00,913288741,,"157.55.32.144",1
29/10/2012 20:49:00,913286111,,"157.55.35.52",1
29/10/2012 20:47:00,913285180,,"157.55.32.144",1
29/10/2012 20:47:00,913285094,,"157.55.32.144",1
29/10/2012 20:46:00,913285023,,"157.55.32.144",1
29/10/2012 20:45:00,913284179,,"157.55.33.40",1
29/10/2012 20:44:00,913284105,,"157.55.33.40",1
29/10/2012 20:43:00,913283611,,"157.55.35.52",1
29/10/2012 20:42:00,913283102,,"157.55.35.88",1
29/10/2012 20:42:00,913283035,,"157.55.35.88",1
29/10/2012 20:40:00,913282251,,"157.55.35.88",1
29/10/2012 20:40:00,913282175,,"157.55.35.88",1
29/10/2012 20:40:00,913282075,,"157.55.35.88",1
29/10/2012 20:40:00,913281993,,"124.73.104.250",1
29/10/2012 20:39:00,913281807,,"157.55.35.52",1
29/10/2012 20:37:00,913280840,,"157.55.33.18",1
29/10/2012 20:36:00,913280246,,"157.55.35.52",1
29/10/2012 20:35:00,913279693,,"157.55.33.40",1
29/10/2012 20:29:00,913276786,,"157.55.34.179",1
29/10/2012 20:29:00,913276705,,"157.55.34.179",1
29/10/2012 20:28:00,913276474,,"157.55.35.88",1
29/10/2012 20:28:00,913276386,,"157.55.35.88",1
29/10/2012 20:28:00,913276261,,"157.55.35.88",1
29/10/2012 20:28:00,913276158,,"157.55.34.179",1
29/10/2012 20:28:00,913276069,,"157.55.34.179",1
29/10/2012 20:27:00,913275991,,"157.55.34.179",1
29/10/2012 20:24:00,913274197,,"157.55.34.32",1
29/10/2012 20:24:00,913274093,,"157.55.34.32",1
29/10/2012 20:23:00,913274017,,"157.55.34.32",1
29/10/2012 20:23:00,913273929,,"157.55.34.32",1
29/10/2012 20:23:00,913273838,,"157.55.34.32",1
29/10/2012 20:21:00,913273091,,"157.55.33.18",1
29/10/2012 20:21:00,913272963,,"157.55.33.18",1
29/10/2012 20:19:00,913272040,,"157.55.32.144",1
29/10/2012 20:19:00,913271965,,"157.55.32.144",1
29/10/2012 20:18:00,913271591,,"157.55.33.18",1
29/10/2012 20:18:00,913271489,,"157.55.33.18",1
29/10/2012 20:18:00,913271418,,"157.55.34.32",1
29/10/2012 20:18:00,913271329,,"157.55.34.32",1
29/10/2012 20:17:00,913271180,,"157.55.33.18",1
29/10/2012 20:13:00,913269190,,"157.55.35.80",1
29/10/2012 20:13:00,913269109,,"157.55.35.80",1
29/10/2012 20:13:00,913269012,,"157.55.35.80",1
29/10/2012 20:13:00,913268951,,"157.55.35.80",1
29/10/2012 20:13:00,913268835,,"157.55.35.80",1
29/10/2012 19:36:00,913250209,,"157.55.35.52",1
29/10/2012 19:12:00,913238706,,"201.14.71.53",2
29/10/2012 18:14:00,913208777,,"201.51.118.46",1
29/10/2012 15:56:00,913127897,,"157.55.32.144",1
29/10/2012 15:01:00,913094572,,"74.125.183.17",3
29/10/2012 15:00:00,913094035,,"74.125.178.150",1
29/10/2012 14:51:00,913087952,,"157.55.32.144",1
29/10/2012 14:46:00,913084689,,"201.65.121.178",1
29/10/2012 14:39:00,913080831,,"157.55.34.179",1
29/10/2012 14:04:00,913060170,,"186.201.206.70",2
29/10/2012 14:00:00,913057579,,"200.199.244.65",37
29/10/2012 12:42:00,913014462,,"157.55.116.30",1
29/10/2012 10:47:00,912946754,,"189.121.23.182",1
29/10/2012 10:07:00,912924556,,"157.55.33.40",1
29/10/2012 08:51:00,912887206,,"186.214.92.164",14
29/10/2012 07:59:00,912867737,,"186.213.216.98",9
29/10/2012 07:47:00,912864316,,"157.55.34.32",1
29/10/2012 07:03:00,912852648,,"157.55.34.32",1
29/10/2012 06:59:00,912851760,,"157.55.35.52",1
29/10/2012 00:02:00,912741645,,"177.32.23.105",14
28/10/2012 22:52:00,912713104,,"201.14.80.22",32
28/10/2012 22:46:00,912710264,,"201.14.80.22",1
28/10/2012 20:10:00,912640020,,"69.171.242.245",1
28/10/2012 20:09:00,912639813,,"201.87.152.15",4
28/10/2012 20:07:00,912638922,,"201.52.86.4",1
28/10/2012 20:07:00,912638921,,"201.52.86.4",2
28/10/2012 19:07:00,912612242,,"74.125.178.88",1
28/10/2012 18:16:00,912587864,,"200.163.92.45",1
28/10/2012 17:46:00,912577086,,"177.96.237.207",16
28/10/2012 17:32:00,912572893,,"177.96.237.207",25
28/10/2012 17:30:00,912572114,,"157.55.32.144",1
28/10/2012 17:18:00,912567016,,"177.96.237.207",3
28/10/2012 16:46:00,912553389,,"65.55.52.86",1
28/10/2012 15:51:00,912530776,,"177.96.237.207",9
28/10/2012 15:01:00,912511291,,"74.125.183.18",3
28/10/2012 12:40:00,912455874,,"177.161.104.72",1
28/10/2012 08:15:00,912362402,,"157.55.34.32",1
28/10/2012 04:38:00,912301451,,"157.55.35.52",1
28/10/2012 04:23:00,912297346,,"157.55.32.100",1
28/10/2012 02:13:00,912263107,,"157.55.35.52",1
28/10/2012 01:16:00,912245408,,"157.55.116.30",1
28/10/2012 01:09:00,912243233,,"157.55.32.100",1
27/10/2012 23:18:00,912203686,,"177.38.179.194",18
27/10/2012 22:15:00,912177660,,"200.101.18.185",255
27/10/2012 22:15:00,912177605,,"200.101.18.185",0
27/10/2012 22:07:00,912173991,,"200.101.18.185",19
27/10/2012 22:06:00,912173804,,"200.101.18.185",7
27/10/2012 22:04:00,912172925,,"186.198.177.106",1
27/10/2012 21:58:00,912170448,,"177.19.18.55",3
27/10/2012 21:13:00,912154010,,"200.101.18.185",3
27/10/2012 20:27:00,912132710,,"177.115.37.199",1
27/10/2012 20:10:00,912125267,,"189.28.245.253",3
27/10/2012 18:20:00,912076959,,"65.55.52.86",1
27/10/2012 16:21:00,912025937,,"189.61.39.104",2
27/10/2012 15:01:00,911993081,,"74.125.183.21",3
27/10/2012 14:34:00,911982049,,"201.25.115.202",1
27/10/2012 14:29:00,911980178,,"201.88.208.180",5
27/10/2012 14:19:00,911976003,,"201.14.83.85",1
27/10/2012 14:18:00,911975242,,"189.120.70.143",18
27/10/2012 11:37:00,911906732,,"187.41.226.237",1
27/10/2012 11:37:00,911906716,,"187.41.226.237",1
27/10/2012 11:33:00,911905000,,"157.55.35.88",1
27/10/2012 11:01:00,911891658,,"189.31.17.244",1
27/10/2012 10:00:00,911866849,,"200.101.111.146",1
27/10/2012 03:28:00,911740075,,"157.55.33.18",1
27/10/2012 00:44:00,911707126,,"38.101.148.120",1
26/10/2012 22:58:00,911665764,,"157.55.33.18",1
26/10/2012 19:02:00,911547090,,"201.50.0.69",2
26/10/2012 18:38:00,911535146,,"189.18.120.189",1
26/10/2012 18:35:00,911534083,,"187.114.243.100",5
26/10/2012 17:05:00,911490785,,"157.55.116.30",1
26/10/2012 15:01:00,911424232,,"74.125.183.22",3
26/10/2012 14:12:00,911395884,,"200.158.222.77",1
26/10/2012 14:08:00,911394005,,"189.15.135.19",1
26/10/2012 12:20:00,911340373,,"157.55.32.144",1
26/10/2012 12:16:00,911338413,,"186.210.19.34",1
26/10/2012 11:47:00,911324937,,"157.55.35.52",1
26/10/2012 11:11:00,911303327,,"74.125.178.93",1
26/10/2012 10:26:00,911281408,,"200.201.1.11",5
26/10/2012 07:44:00,911214803,,"177.20.224.195",3
26/10/2012 06:17:00,911192309,,"157.55.35.88",1
26/10/2012 01:27:00,911124326,,"189.106.122.203",1
26/10/2012 00:06:00,911092642,,"187.23.125.170",4
25/10/2012 23:00:00,911061768,,"200.150.105.11",1
25/10/2012 21:08:00,911002967,,"187.4.84.177",1
25/10/2012 19:31:00,910953605,,"157.55.32.100",1
25/10/2012 17:55:00,910904682,,"189.15.135.19",4
25/10/2012 17:42:00,910897661,,"184.164.131.188",1
25/10/2012 17:25:00,910888514,,"177.177.132.153",1
25/10/2012 16:50:00,910869053,,"157.55.32.100",1
25/10/2012 16:50:00,910868949,,"157.55.32.100",1
25/10/2012 16:22:00,910852551,,"157.55.32.98",1
25/10/2012 16:20:00,910851629,,"157.55.32.98",1
25/10/2012 16:19:00,910851087,,"157.56.93.193",1
25/10/2012 16:19:00,910850973,,"157.56.93.193",1
25/10/2012 16:17:00,910849645,,"157.55.34.32",1
25/10/2012 16:17:00,910849546,,"157.55.34.32",1
25/10/2012 16:17:00,910849439,,"157.55.34.32",1
25/10/2012 16:15:00,910848334,,"157.55.35.88",1
25/10/2012 16:15:00,910848217,,"157.55.35.88",1
25/10/2012 16:14:00,910847904,,"157.56.93.193",1
25/10/2012 16:13:00,910847106,,"157.55.35.88",1
25/10/2012 16:13:00,910846967,,"157.55.35.88",1
25/10/2012 16:11:00,910845925,,"157.55.35.52",1
25/10/2012 16:11:00,910845536,,"157.56.93.193",1
25/10/2012 16:11:00,910845453,,"157.56.93.193",1
25/10/2012 16:08:00,910843735,,"200.199.239.162",0
25/10/2012 16:08:00,910843580,,"157.55.32.100",1
25/10/2012 15:59:00,910838368,,"157.55.32.100",1
25/10/2012 15:52:00,910834333,,"157.55.32.189",1
25/10/2012 15:52:00,910834246,,"157.55.32.189",1
25/10/2012 15:52:00,910834045,,"157.55.32.189",1
25/10/2012 15:52:00,910833917,,"157.55.32.189",1
25/10/2012 15:51:00,910833619,,"65.55.52.86",1
25/10/2012 15:51:00,910833482,,"65.55.52.86",1
25/10/2012 15:51:00,910833378,,"65.55.52.86",1
25/10/2012 15:51:00,910833340,,"65.55.52.86",1
25/10/2012 15:50:00,910833189,,"65.55.52.86",1
25/10/2012 15:33:00,910823506,,"177.42.230.4",2
25/10/2012 15:01:00,910805553,,"74.125.183.31",3
25/10/2012 14:04:00,910774584,,"200.157.145.222",13
25/10/2012 13:30:00,910755386,,"177.139.156.128",1
25/10/2012 13:25:00,910752440,,"201.78.149.211",2
25/10/2012 13:05:00,910739572,,"189.127.189.6",1
25/10/2012 12:05:00,910706678,,"200.151.75.110",1
25/10/2012 10:36:00,910655938,,"157.55.116.30",1
25/10/2012 09:46:00,910628784,,"177.139.156.128",5
25/10/2012 09:40:00,910625719,,"177.188.154.140",1
25/10/2012 02:57:00,910493456,,"157.55.35.88",1
24/10/2012 22:47:00,910402913,,"74.125.16.221",1
24/10/2012 22:42:00,910400655,,"177.18.49.135",1
24/10/2012 22:42:00,910400557,,"177.18.49.135",1
24/10/2012 22:42:00,910400483,,"177.18.49.135",1
24/10/2012 22:07:00,910382872,,"189.83.240.215",3
24/10/2012 20:38:00,910333851,,"74.125.179.95",1
24/10/2012 20:16:00,910321840,,"157.55.32.98",1
24/10/2012 19:57:00,910312232,,"201.2.98.117",2
24/10/2012 19:57:00,910312230,,"201.2.98.117",1
24/10/2012 19:19:00,910293610,,"157.55.32.100",1
24/10/2012 18:20:00,910264394,,"201.47.162.178",2
24/10/2012 17:31:00,910238129,,"200.158.222.77",1
24/10/2012 16:56:00,910220538,,"187.25.245.150",4
24/10/2012 16:21:00,910202446,,"141.0.9.212",1
24/10/2012 15:01:00,910156433,,"74.125.183.19",3
24/10/2012 13:35:00,910104004,,"157.55.35.52",1
24/10/2012 13:20:00,910094826,,"189.15.63.97",25
24/10/2012 12:50:00,910078377,,"187.40.63.49",2
24/10/2012 12:22:00,910062684,,"200.97.201.90",8
24/10/2012 11:38:00,910038154,,"187.79.4.223",1
24/10/2012 11:17:00,910026922,,"189.78.194.189",4
24/10/2012 08:41:00,909944827,,"200.198.51.102",10
24/10/2012 00:52:00,909806411,,"189.28.165.44",1
24/10/2012 00:04:00,909787176,,"177.27.164.222",1
23/10/2012 23:00:00,909758213,,"157.55.35.52",1
23/10/2012 22:59:00,909757409,,"177.143.11.206",1
23/10/2012 22:49:00,909752493,,"187.21.5.92",2
23/10/2012 22:25:00,909740741,,"157.55.35.88",1
23/10/2012 22:23:00,909739714,,"157.55.35.88",1
23/10/2012 22:21:00,909738772,,"157.55.35.88",1
23/10/2012 22:21:00,909738606,,"157.55.35.88",1
23/10/2012 22:21:00,909738495,,"157.55.35.88",1
23/10/2012 22:17:00,909736693,,"157.55.32.189",1
23/10/2012 22:17:00,909736593,,"157.55.32.189",1
23/10/2012 22:11:00,909733642,,"157.56.93.193",1
23/10/2012 22:11:00,909733534,,"157.56.93.193",1
23/10/2012 22:11:00,909733440,,"157.56.93.193",1
23/10/2012 22:07:00,909731628,,"189.115.149.62",4
23/10/2012 22:06:00,909731155,,"157.55.32.96",1
23/10/2012 22:05:00,909730429,,"65.55.52.86",1
23/10/2012 22:05:00,909730298,,"65.55.52.86",1
23/10/2012 22:02:00,909728677,,"157.55.34.32",1
23/10/2012 22:01:00,909728582,,"157.55.34.32",1
23/10/2012 22:01:00,909728489,,"157.55.34.32",1
23/10/2012 22:00:00,909727707,,"157.55.32.98",1
23/10/2012 21:59:00,909727519,,"157.55.32.189",1
23/10/2012 21:57:00,909725869,,"157.55.32.96",1
23/10/2012 21:56:00,909725471,,"65.55.52.86",1
23/10/2012 21:55:00,909724942,,"157.55.34.32",1
23/10/2012 21:54:00,909724645,,"157.55.32.144",1
23/10/2012 21:53:00,909723903,,"157.55.32.100",1
23/10/2012 21:53:00,909723754,,"157.55.32.100",1
23/10/2012 21:04:00,909697103,,"157.55.34.32",1
23/10/2012 20:58:00,909694036,,"201.50.200.236",43
23/10/2012 19:38:00,909652494,,"186.207.165.209",12
23/10/2012 19:38:00,909652487,,"186.207.165.209",1
23/10/2012 18:33:00,909619572,,"157.56.93.193",1
23/10/2012 17:32:00,909588918,,"189.59.42.178",1
23/10/2012 17:10:00,909575868,,"187.4.36.45",1
23/10/2012 16:59:00,909569279,,"186.222.181.230",1
23/10/2012 16:47:00,909561548,,"177.106.173.216",16
23/10/2012 15:50:00,909527310,,"189.19.251.209",29
23/10/2012 15:01:00,909498044,,"74.125.183.26",3
23/10/2012 12:48:00,909420738,,"200.129.170.1",2
23/10/2012 12:36:00,909414174,,"186.213.248.185",3
23/10/2012 12:07:00,909397634,,"189.71.77.157",1
23/10/2012 12:05:00,909396680,,"186.213.248.185",6
23/10/2012 11:36:00,909381165,,"186.207.90.164",1
23/10/2012 11:05:00,909362806,,"201.55.40.66",1
23/10/2012 11:04:00,909361744,,"200.181.3.162",1
23/10/2012 11:04:00,909361737,,"200.181.3.162",1
23/10/2012 09:59:00,909325081,,"187.112.14.123",1
23/10/2012 09:54:00,909322175,,"177.0.98.33",1
23/10/2012 09:52:00,909321205,,"187.112.14.123",1
23/10/2012 03:50:00,909195831,,"157.55.116.30",1
23/10/2012 03:01:00,909181249,,"157.55.35.88",1
22/10/2012 22:51:00,909085463,,"187.20.231.26",8
22/10/2012 22:42:00,909080811,,"74.125.178.144",1
22/10/2012 22:17:00,909067590,,"157.55.32.96",1
22/10/2012 22:17:00,909067457,,"157.55.32.96",1
22/10/2012 20:48:00,909024034,,"2.80.83.186",2
22/10/2012 20:28:00,909014495,,"189.3.124.226",4
22/10/2012 18:30:00,908955778,,"201.22.189.5",2
22/10/2012 18:04:00,908942997,,"177.179.21.197",1
22/10/2012 18:02:00,908942147,,"189.27.10.161",2
22/10/2012 17:12:00,908915492,,"177.41.65.151",1
22/10/2012 16:34:00,908894610,,"177.124.186.52",1
22/10/2012 15:56:00,908875414,,"187.7.238.226",1
22/10/2012 15:28:00,908863214,,"177.77.211.164",4
22/10/2012 15:01:00,908850628,,"74.125.183.28",3
22/10/2012 14:22:00,908829128,,"157.55.32.100",1
22/10/2012 14:22:00,908829078,,"200.218.183.250",1
22/10/2012 11:10:00,908730721,,"200.164.68.108",1
22/10/2012 10:39:00,908715402,,"187.116.92.165",1
22/10/2012 09:50:00,908693508,,"74.125.178.17",1
22/10/2012 09:18:00,908680767,,"200.198.51.102",9
22/10/2012 06:06:00,908619926,,"65.55.52.86",1
22/10/2012 05:50:00,908615835,,"157.55.32.189",1
22/10/2012 00:17:00,908520386,,"186.207.165.209",20
22/10/2012 00:17:00,908520384,,"186.207.165.209",1
21/10/2012 22:34:00,908472112,,"189.83.49.236",10
21/10/2012 21:57:00,908455304,,"186.194.255.172",1
21/10/2012 18:05:00,908346670,,"177.191.185.226",2
21/10/2012 15:16:00,908280510,,"177.133.184.252",3
21/10/2012 15:01:00,908274670,,"74.125.183.20",3
21/10/2012 12:16:00,908203978,,"186.243.93.15",1
21/10/2012 11:11:00,908178381,,"201.40.63.143",17
21/10/2012 08:45:00,908125318,,"65.55.52.97",1
21/10/2012 08:39:00,908122965,,"157.55.32.57",1
21/10/2012 07:53:00,908107690,,"65.55.52.97",1
21/10/2012 07:44:00,908104991,,"157.55.32.57",1
21/10/2012 07:31:00,908100912,,"157.55.35.88",1
21/10/2012 07:30:00,908100858,,"157.55.35.88",1
21/10/2012 05:37:00,908069243,,"157.55.32.144",1
21/10/2012 04:34:00,908050819,,"157.55.32.100",1
20/10/2012 23:59:00,907986083,,"189.123.52.84",0
20/10/2012 23:09:00,907975064,,"177.195.165.96",1
20/10/2012 22:26:00,907959059,,"189.70.134.55",1
20/10/2012 21:15:00,907925935,,"157.55.32.57",1
20/10/2012 19:52:00,907887337,,"187.81.21.211",2
20/10/2012 18:50:00,907858294,,"157.55.32.57",1
20/10/2012 18:09:00,907839502,,"189.41.201.218",1
20/10/2012 16:13:00,907786239,,"177.139.62.97",1
20/10/2012 15:46:00,907774242,,"177.118.149.61",1
20/10/2012 15:01:00,907753471,,"74.125.183.26",3
20/10/2012 11:54:00,907673604,,"157.55.32.100",1
20/10/2012 11:54:00,907673531,,"157.55.32.100",1
20/10/2012 10:32:00,907637200,,"157.55.35.52",1
20/10/2012 09:51:00,907618881,,"189.10.39.81",9
20/10/2012 00:06:00,907439100,,"157.55.32.100",1
19/10/2012 20:12:00,907332135,,"177.172.158.69",1
19/10/2012 18:14:00,907275328,,"177.140.163.6",1
19/10/2012 17:12:00,907244663,,"189.112.214.75",1
19/10/2012 16:49:00,907232830,,"187.41.234.26",5
19/10/2012 16:45:00,907230913,,"74.125.179.93",1
19/10/2012 16:16:00,907215720,,"187.79.251.27",31
19/10/2012 15:46:00,907200175,,"186.200.36.6",1
19/10/2012 15:43:00,907198886,,"177.142.55.162",1
19/10/2012 15:01:00,907175923,,"74.125.183.27",3
19/10/2012 14:56:00,907173537,,"189.112.255.2",1
19/10/2012 11:34:00,907066173,,"189.9.0.138",1
19/10/2012 11:14:00,907055549,,"189.82.212.112",1
19/10/2012 10:09:00,907019379,,"177.3.32.35",1
19/10/2012 06:47:00,906923279,,"157.55.35.112",1
19/10/2012 00:44:00,906816202,,"177.66.113.235",7
18/10/2012 23:50:00,906794581,,"189.100.32.15",1
18/10/2012 22:45:00,906762680,,"188.143.232.244",19
18/10/2012 22:45:00,906762642,,"188.143.232.244",2
18/10/2012 22:12:00,906746119,,"201.24.17.45",1
18/10/2012 21:39:00,906728605,,"188.143.232.244",19
18/10/2012 21:39:00,906728528,,"188.143.232.244",7
18/10/2012 21:21:00,906718403,,"65.55.24.244",1
18/10/2012 19:06:00,906646831,,"188.143.232.244",19
18/10/2012 19:06:00,906646735,,"188.143.232.244",7
18/10/2012 18:46:00,906636805,,"157.55.35.88",1
18/10/2012 18:18:00,906622938,,"157.55.35.88",1
18/10/2012 17:47:00,906607973,,"189.94.160.246",2
18/10/2012 17:44:00,906606625,,"189.79.46.126",1
18/10/2012 17:39:00,906604537,,"189.83.80.124",10
18/10/2012 17:08:00,906589257,,"157.55.32.100",1
18/10/2012 16:28:00,906566344,,"189.121.89.152",7
18/10/2012 16:27:00,906565774,,"201.77.117.241",1
18/10/2012 15:36:00,906536788,,"201.14.115.201",1
18/10/2012 15:33:00,906535071,,"157.56.93.153",1
18/10/2012 15:12:00,906522319,,"200.152.43.193",17
18/10/2012 15:01:00,906515191,,"74.125.183.25",3
18/10/2012 14:32:00,906497871,,"189.93.160.45",1
18/10/2012 13:03:00,906446630,,"201.88.100.95",1
18/10/2012 13:03:00,906446522,,"201.88.100.95",1
18/10/2012 12:53:00,906440980,,"189.99.235.48",1
18/10/2012 12:01:00,906413172,,"201.30.204.18",1
18/10/2012 11:59:00,906412216,,"200.158.222.77",10
18/10/2012 11:08:00,906382651,,"189.41.129.49",1
18/10/2012 09:47:00,906335573,,"189.79.46.126",1
18/10/2012 09:39:00,906331279,,"157.55.35.112",1
18/10/2012 09:28:00,906325270,,"177.85.233.194",2
18/10/2012 09:07:00,906313700,,"157.55.34.32",1
18/10/2012 08:36:00,906297724,,"157.55.32.144",1
18/10/2012 08:29:00,906294653,,"157.55.35.112",1
18/10/2012 08:28:00,906294044,,"157.55.35.53",1
18/10/2012 08:28:00,906294010,,"157.55.35.53",1
18/10/2012 08:28:00,906293924,,"157.55.35.53",1
18/10/2012 08:28:00,906293850,,"157.55.35.53",1
18/10/2012 08:05:00,906283410,,"157.55.32.144",1
18/10/2012 08:05:00,906283385,,"157.55.32.144",1
18/10/2012 08:04:00,906282793,,"65.55.24.244",1
18/10/2012 05:14:00,906225914,,"157.55.32.144",1
18/10/2012 04:05:00,906203321,,"157.55.35.52",1
18/10/2012 03:38:00,906194660,,"65.55.52.86",1
18/10/2012 03:04:00,906184537,,"157.55.35.53",1
17/10/2012 22:49:00,906088684,,"189.6.95.196",22
17/10/2012 19:47:00,905991875,,"186.213.252.89",8
17/10/2012 18:51:00,905961558,,"65.55.52.86",1
17/10/2012 18:50:00,905961378,,"157.56.229.187",1
17/10/2012 18:50:00,905961295,,"157.56.229.187",1
17/10/2012 18:32:00,905952028,,"157.55.33.19",1
17/10/2012 18:30:00,905950644,,"157.56.229.187",1
17/10/2012 18:29:00,905950116,,"157.56.229.187",1
17/10/2012 18:29:00,905949927,,"157.56.229.187",1
17/10/2012 18:28:00,905949661,,"157.56.229.187",1
17/10/2012 18:28:00,905949386,,"157.56.229.187",1
17/10/2012 18:24:00,905947778,,"157.55.35.53",1
17/10/2012 18:24:00,905947675,,"157.55.35.53",1
17/10/2012 18:22:00,905946682,,"157.56.229.189",1
17/10/2012 18:21:00,905946374,,"157.55.35.53",1
17/10/2012 18:21:00,905946284,,"157.55.35.53",1
17/10/2012 18:19:00,905945730,,"157.55.34.32",1
17/10/2012 18:18:00,905945226,,"157.55.35.38",1
17/10/2012 18:18:00,905945156,,"157.55.35.38",1
17/10/2012 18:12:00,905942978,,"157.55.32.100",1
17/10/2012 18:10:00,905942082,,"157.55.32.100",1
17/10/2012 18:09:00,905941690,,"157.55.35.38",1
17/10/2012 18:09:00,905941572,,"157.55.35.38",1
17/10/2012 18:08:00,905941458,,"65.55.52.86",1
17/10/2012 18:08:00,905941378,,"65.55.52.86",1
17/10/2012 18:08:00,905941303,,"65.55.52.86",1
17/10/2012 18:04:00,905939313,,"157.55.34.32",1
17/10/2012 18:04:00,905939126,,"157.56.229.189",1
17/10/2012 18:04:00,905938979,,"157.56.229.189",1
17/10/2012 17:55:00,905933890,,"157.55.33.19",1
17/10/2012 17:55:00,905933764,,"157.55.33.19",1
17/10/2012 17:53:00,905932928,,"157.55.32.100",1
17/10/2012 17:53:00,905932784,,"157.55.32.100",1
17/10/2012 17:52:00,905932335,,"157.55.32.100",1
17/10/2012 17:51:00,905931895,,"157.55.32.100",1
17/10/2012 17:51:00,905931761,,"157.55.32.100",1
17/10/2012 17:51:00,905931657,,"157.55.32.100",1
17/10/2012 17:48:00,905930530,,"157.56.229.189",1
17/10/2012 17:48:00,905930428,,"157.56.229.189",1
17/10/2012 17:39:00,905925288,,"177.33.149.49",19
17/10/2012 17:08:00,905910988,,"157.56.229.187",1
17/10/2012 16:15:00,905882492,,"177.141.201.103",1
17/10/2012 16:15:00,905882081,,"201.23.177.207",1
17/10/2012 16:15:00,905882061,,"201.23.177.207",1
17/10/2012 16:01:00,905874890,,"189.71.112.251",20
17/10/2012 15:48:00,905867786,,"74.125.19.43",1
17/10/2012 15:40:00,905863978,,"187.34.54.10",23
17/10/2012 15:30:00,905858677,,"187.20.119.225",5
17/10/2012 15:01:00,905843530,,"74.125.183.28",3
